CD_GEOCODM,LONG,LAT,ALT
2903904,-43.41714164,-13.254114373,436.92
2903953,-40.50117632,-14.372922294,642
2904001,-41.824328484,-12.715120792,943.73
2904050,-41.268402788,-11.969572502,983.31
2904100,-42.730115401,-12.82082283,639.37
2904209,-42.529277558,-13.380866213,645.26
2904308,-39.793491592,-13.10553648,589.38
2904407,-43.965664594,-12.48669334,537.2
2904506,-42.624691289,-12.002635537,813.09
2904605,-41.667069503,-14.20543824,440.08
2904704,-39.302519605,-14.956440836,115.22
2904753,-43.631380898,-10.711791466,487.09
2904803,-40.410272475,-14.978550635,339.93
2904852,-39.186713092,-12.537135785,196.02
2904902,-38.969398068,-12.596210798,53.99
2905008,-42.221414099,-14.504206197,589.34
2905107,-40.43731194,-11.093091517,485.38
2905156,-40.909289639,-14.338562967,421.69
2905206,-42.485711447,-14.066754319,811.85
2905305,-41.472221513,-11.691356219,764.33
2905404,-39.043254355,-13.487603401,17.5
2905503,-40.30737035,-11.022155776,465.18
2905602,-39.496367331,-15.41762685,161.84
2905701,-38.325740062,-12.6988,33.53
2905800,-39.100569717,-13.94707634,0
2905909,-43.012298439,-9.5171541139,475.4
2906006,-40.318820987,-10.505661554,600.61
2906105,-44.205028985,-13.075911497,703.49
2906204,-41.765492231,-11.687583313,708.19
2906303,-38.947375874,-15.679777476,7.92
2906402,-39.123718495,-11.80497023,245.41
2906501,-38.543596267,-12.671922705,110.38
2906600,-42.864402335,-14.413186503,588.2
2906709,-41.241117594,-15.50606635,668.96
2906808,-39.496605006,-10.666749914,397.1
2906824,-39.02407124,-9.89067296,373.68
2906857,-39.835355309,-11.670081643,393.67
2906873,-40.011000611,-11.381574457,418.66
2906899,-41.265431323,-14.7220694,446
2906907,-39.253382221,-17.733370527,6
2907004,-37.945476582,-11.940767406,62.45
2907103,-43.7617772,-14.302006903,446.45
2907202,-40.975796926,-9.178594574,403.3
2907301,-39.42651943,-12.765832636,254.85
2907400,-44.859770283,-12.316005938,606.17
2907509,-38.376294303,-12.355186558,101.34
2907558,-42.296406643,-13.32820135,589.26
2907608,-42.112348975,-11.13798858,705.72
2907707,-39.102370077,-8.975477804,338.57
2907806,-38.383419127,-10.592171531,439.95
2907905,-38.517129397,-11.101143564,131.04
2908002,-39.552304255,-14.636814202,203.23
2908101,-44.545668858,-14.171077545,629.15
2908200,-38.999780798,-12.50399191,229.61
2908309,-39.170946449,-12.778020322,216.77
2908408,-39.281684178,-11.561825845,421.78
2908507,-38.763673716,-12.32294645,205.12
2908606,-37.606977982,-11.813431761,6.79
2908705,-41.970809538,-14.890410364,646.54
2908804,-41.046318063,-13.755496827,313.05
2908903,-38.750516547,-12.24792101,236.87
2909000,-41.935733906,-15.037234108,714.72
2909109,-44.453036434,-13.827841605,673.81
2909208,-37.932964337,-10.2793954,206.5
2909307,-44.6410867,-13.341771821,574.45
2909406,-44.252476137,-12.028597383,475.68
2909505,-39.812711748,-13.362623064,471.81
2909604,-38.151715817,-11.517789923,183.21
2909703,-44.411841,-12.231450808,684.06
2909802,-39.100736142,-12.663786212,0
2909901,-39.90808101,-8.9890321179,358.22
2910008,-39.902465652,-14.435047438,180.84
2910057,-38.297993589,-12.604368416,34.93
2910107,-41.77087758,-13.763326554,441
2910206,-39.18809416,-12.91148926,165.85
2910305,-39.520485555,-12.943325838,376.47
2910404,-40.90912075,-15.53458018,641.35
2910503,-38.07877701,-11.93726137,109.32
2910602,-37.944981474,-11.79940949,157.06
2910701,-39.014248725,-10.505818063,474.01
2910727,-39.58417194,-16.375167232,189.78
2910750,-38.20867478,-10.600170214,344.5
2910776,-44.28346393,-14.210564505,481.23
2910800,-38.960033096,-12.229284252,238.64
2910859,-40.137826876,-10.738464109,421.8
2910909,-39.921441763,-14.984935375,305.26
2911006,-39.656523587,-14.862798396,191.58
2911105,-45.1909909,-11.04703249,495.54
2911204,-39.486324079,-13.743780788,158.65
2911253,-39.78611292,-11.470895459,299.95
2911303,-42.504742386,-11.427531312,1049.35
2911402,-38.25927323,-9.3401731836,258.4
2911501,-39.467239654,-14.323713299,92.82
2911600,-39.034023614,-12.60155383,218.36
2911659,-41.937148166,-14.546962271,622.67
2911709,-42.778561966,-14.225315027,522.03
2911808,-39.78128447,-16.581216035,171.19
2911857,-38.280233042,-10.675298788,301.3
2911907,-40.213365234,-12.769137786,241.81
2912004,-42.255774354,-14.276702534,632.46
2912103,-39.591541203,-14.865763141,166.02
2912202,-41.272065808,-13.426327208,955.72
2912301,-39.989832105,-14.843090365,358.9
2912400,-42.01124843,-11.637526443,699.96
2912509,-42.491228741,-12.879106145,498.78
2912608,-40.935421001,-12.649928612,561.33
2912707,-39.374466532,-14.165032496,98.34
2912806,-40.106309411,-17.684197144,145.18
2912905,-39.640918888,-14.06726908,149.26
2913002,-42.21329432,-12.645513704,918.59
2913101,-41.97515215,-11.552770722,786
2913200,-43.218696264,-12.184013569,427.85
2913309,-39.188716305,-11.755249873,286.75
2913408,-42.717879807,-13.767976477,783.34
2913457,-39.140080797,-13.820402442,12
2913507,-40.09751345,-14.757962525,442.6
2913606,-39.043184286,-14.793320269,54.21
2913705,-38.35401927,-11.789127464,173
2913804,-39.306025638,-12.314199306,185.79
2913903,-39.73565418,-14.137473671,144.8
2914000,-39.740708484,-12.16028688,314.31
2914109,-42.610688853,-11.8288274,738.22
2914208,-40.0838518,-13.256610153,560.92
2914307,-40.969582478,-13.293651193,593.2
2914406,-41.617958857,-12.243501016,722.1
2914505,-38.771650778,-12.033703963,245.99
2914604,-41.858860475,-11.303379624,725.18
2914653,-39.553237775,-16.575836056,156
2914703,-40.3069949,-12.532254088,261.88
2914802,-39.273108952,-14.78903954,61.76
2914901,-38.994841553,-14.27824928,10.82
2915007,-40.963418774,-12.982033994,307.2
2915106,-40.013624993,-14.161793717,238.42
2915205,-39.848515556,-14.28651416,175
2915304,-39.6151918,-16.0881432,180.78
2915353,-42.401157124,-11.00872221,439.32
2915403,-39.724724614,-15.140193552,162.62
2915502,-39.381788154,-14.678018989,99.08
2915601,-39.533039884,-17.042337599,63.65
2915700,-39.676348346,-13.77483675,252.37
2915809,-40.624041722,-15.248019193,360.37
2915908,-38.038180941,-12.26816314,42.51
2916005,-40.327048648,-17.166332903,201.85
2916104,-38.684030311,-12.881489052,3.67
2916203,-39.42996272,-14.89480796,101.34
2916302,-39.528541392,-15.972166655,190.89
2916401,-40.247380907,-15.24616718,284.4
2916500,-38.21861237,-11.3109527,156.01
2916609,-39.566361883,-14.421194738,137.39
2916708,-39.938243593,-13.446409002,568.41
2916807,-40.061545274,-15.657830041,251.4
2916856,-39.703774606,-12.709246533,238.57
2916906,-40.146172297,-13.532398607,828.61
2917003,-39.853276974,-10.691901225,378.87
2917102,-40.071703344,-15.119037314,256.38
2917201,-41.310981527,-13.80740714,539.95
2917300,-39.14904249,-13.736156905,11.28
2917334,-43.55640261,-14.412146036,506.29
2917359,-44.465969989,-13.625934001,521.78
2917409,-42.43060877,-14.84919057,860.17
2917508,-40.513017627,-11.18506216,462.04
2917607,-39.970255183,-13.53069863,673.77
2917706,-40.193611466,-10.262854259,655.81
2917805,-38.891418627,-13.115063888,8.94
2917904,-37.786868491,-11.565748473,151.19
2918001,-40.088607327,-13.855664007,214.15
2918100,-38.351819146,-10.062242407,276.08
2918209,-39.576501778,-13.252306349,328.11
2918308,-39.889632176,-14.017428697,161.93
2918357,-41.659989179,-11.346405224,811.3
2918407,-40.503552159,-9.4107170962,372.41
2918456,-40.15881262,-16.844516145,217.91
2918506,-41.979731927,-11.054554948,626.76
2918555,-39.494939866,-15.190456298,185.18
2918605,-41.590142014,-13.512950342,519.38
2918704,-40.210605882,-13.652999424,556.18
2918753,-42.145711836,-14.03002898,519.15
2918803,-39.42755215,-13.179648682,243.62
2918902,-40.345846532,-17.612130937,285.59
2919009,-40.90370997,-12.360374192,646.14
2919058,-40.225229503,-13.472520003,867.69
2919108,-38.892980333,-11.79157774,290.42
2919157,-41.831908653,-11.380139053,774.22
2919207,-38.32346161,-12.896717608,18.15
2919306,-41.394031136,-12.564063115,439.08
2919405,-42.502683635,-14.675866076,883.24
2919504,-41.840387281,-13.649500905,480.54
2919553,-45.800464406,-12.078372256,768.53
2919603,-40.365179643,-12.14139268,380.19
2919702,-40.42204411,-15.567316152,311.47
2919801,-42.694665746,-13.023671669,679.22
2919900,-39.059515026,-9.17470591,371.41
2919926,-38.602768566,-12.740312654,6.28
2919959,-41.483656695,-14.661266359,592
2920007,-40.260515118,-15.619771702,323.5
2920106,-40.149782519,-11.711110623,461.44
2920205,-43.771620317,-14.340383284,440.88
2920304,-41.87869834,-14.377945403,509.02
2920403,-40.242016247,-14.145932206,323.74
2920452,-44.036485409,-10.71582896,514.98
2920502,-40.431287547,-13.437674492,974.13
2920601,-38.918881437,-12.775119919,2.98
2920700,-39.024951755,-14.10553067,13.7
2920809,-40.534529989,-13.003510372,295.83
2920908,-39.302400452,-15.565988032,33.75
2921005,-38.297299324,-12.52997079,0
2921054,-42.842932444,-13.912636011,515.4
2921104,-40.2201742,-17.37040948,145.36
2921203,-40.596069612,-11.428344206,545.77
2921302,-39.8591271,-12.870574915,424.01
2921401,-40.574792702,-10.956117284,808.59
2921450,-40.773566597,-14.239817921,356.2
2921500,-39.332705952,-10.44015774,488.98
2921609,-43.277913407,-11.558042544,512.67
2921708,-41.159096507,-11.55012611,1014.78
2921807,-42.380448922,-15.01640729,846.8
2921906,-41.373213011,-13.003894204,1001
2922003,-39.547545889,-18.088539738,5.58
2922052,-41.643800009,-11.96722002,842.48
2922102,-40.47149815,-11.864722748,498.44
2922201,-39.112981701,-12.997303701,80.07
2922250,-43.55185991,-12.0682612,432.98
2922300,-38.988688817,-12.623372441,210.3
2922409,-39.504163852,-13.229373323,228.32
2922508,-39.010622582,-13.03514822,11.82
2922607,-39.112985509,-13.60449442,50.02
2922656,-39.42913085,-10.832053524,327.67
2922706,-40.14517465,-14.793598087,433.71
2922730,-39.632217091,-11.608398389,299.06
2922755,-39.625686049,-13.809907366,247.98
2922805,-40.069249733,-13.033049885,550
2922854,-41.06885951,-12.818867567,401.16
2922904,-38.484613926,-11.238008197,161.41
2923001,-39.372011538,-17.893391782,6.04
2923035,-42.16778844,-12.801997364,852.24
2923050,-38.415581348,-10.34201823,416.3
2923100,-38.331080196,-11.35830614,133.8
2923209,-42.89701976,-12.32058895,622.6
2923308,-38.62841677,-12.006851917,297.84
2923357,-41.081811729,-10.96461765,556.01
2923407,-43.170512131,-14.25735099,544.13
2923506,-41.577336932,-12.510071104,745.29
2923605,-42.24064877,-13.442426657,623.38
2923704,-43.182025075,-12.690697124,430.97
2923803,-37.8704477,-10.675992313,447
2923902,-39.648782036,-15.463618816,192.91
2924009,-38.218328968,-9.4033316973,242.98
2924058,-39.609425329,-11.831179308,276.49
2924108,-38.649001421,-12.143587203,195.34
2924207,-37.899261584,-10.01007158,371.37
2924306,-41.770623039,-13.164456868,1264.07
2924405,-42.484756762,-9.9977710559,407.65
2924504,-42.687033319,-14.48998754,605.27
2924603,-40.35715919,-10.734206612,439.4
2924652,-39.908238631,-11.808036509,287.01
2924678,-39.374522187,-13.761225039,142.51
2924702,-41.724865827,-14.94687091,651.45
2924801,-40.551327705,-11.737234001,538.28
2924900,-40.368397356,-13.256608753,692.61
2925006,-40.484640376,-14.67016997,935.61
2925105,-40.365127293,-14.522324542,765.38
2925204,-38.327166877,-12.429263134,58.34
2925253,-40.13539284,-10.867147831,364.98
2925303,-39.062113523,-16.449056179,4.19
2925402,-39.87566007,-15.592456311,176.98
2925501,-39.22923842,-17.329563989,7.87
2925600,-41.9909309,-11.29650406,651.26
2925709,-41.682442634,-14.68539536,697.09
2925758,-39.424059829,-13.470841773,202.66
2925808,-39.626406826,-10.976390529,283.29
2925907,-39.206609254,-10.75167233,358.6
2925931,-40.121496594,-11.408685203,433.41
2925956,-39.500635682,-12.407417354,227.62
2926004,-42.079667541,-9.6239067892,400.27
2926103,-39.424177792,-11.489666983,319.69
2926202,-44.916469771,-11.746247529,517.78
2926301,-39.383035493,-11.805979025,223.71
2926400,-42.938347119,-13.606588142,612.35
2926509,-38.430553866,-11.03915828,154.65
2926608,-38.536098787,-10.836278074,227.58
2926657,-40.743859761,-15.464059633,666.15
2926707,-41.818790556,-13.588607786,997.9
2926806,-42.075055335,-14.408509646,526.39
2926905,-42.287877752,-13.118663138,558.51
2927002,-37.933577775,-11.484935425,173.64
2927101,-38.772309,-8.8449965335,321.75
2927200,-40.50037123,-12.289316958,366.47
2927309,-38.75794395,-12.87799705,6.84
2927408,-38.488061484,-13.014771911,5.8
2927507,-38.966139006,-11.956902834,264.4
2927606,-38.127818366,-9.7318909595,296.7
2927705,-39.013182584,-16.338096583,6.71
2927804,-39.81183597,-14.96007831,238.49
2927903,-39.827605325,-13.29868722,404.95
2928000,-39.377377796,-11.253360034,356.57
2928059,-39.332493425,-15.432787984,113.06
2928109,-44.198308865,-13.39354525,457.36
2928208,-44.053257902,-12.9807511,539.85
2928307,-38.867161807,-12.028406888,239.88
2928406,-44.51904972,-11.008045069,441.09
2928505,-39.521140056,-12.772851771,222.5
2928604,-38.709031462,-12.549140108,7.01
2928703,-39.261131258,-12.968007769,214.85
2928802,-39.253190203,-12.428893228,240.61
2928901,-44.974096239,-12.36089549,503.58
2928950,-39.526264767,-11.463466134,298.66
2929008,-38.968718531,-12.605713251,10.31
2929057,-44.196872557,-13.404218249,443.91
2929107,-39.084014898,-12.845078215,205.3
2929206,-38.675798053,-12.629982804,28.75
2929255,-41.874269201,-11.226707334,684.74
2929305,-38.94977243,-12.430309804,237.16
2929354,-39.3389205,-15.07817821,151.09
2929370,-40.023655882,-11.50532609,356.42
2929404,-39.455780426,-13.051733082,274.35
2929503,-38.49530984,-12.51272464,56.11
2929602,-39.194808436,-12.735161475,226.15
2929701,-38.591353782,-11.600809045,241.75
2929750,-38.77060683,-12.736903624,33.96
2929800,-40.418550743,-10.941105166,539.1
2929909,-41.768201241,-12.418763186,812.93
2930006,-42.944113153,-14.574822392,536.32
2930105,-40.189984539,-10.456771493,536.1
2930154,-43.580730742,-13.564465988,443.78
2930204,-41.890996915,-9.7403798046,398.41
2930303,-43.952337255,-12.762594739,526.53
2930402,-39.33250392,-12.159726827,278.39
2930501,-39.00813262,-11.659531724,382.74
2930600,-40.29990521,-11.416031898,465.33
2930709,-38.411519193,-12.783941483,43.3
2930758,-43.466441167,-13.085792706,432.96
2930766,-38.200370881,-10.364158647,356.17
2930774,-40.791594846,-9.4708066384,374.74
2930808,-41.644248389,-12.092596003,823.16
2930907,-44.011189067,-12.707300922,535.32
2931004,-41.25433351,-14.025508059,425.3
2931053,-42.490612511,-13.54656032,816.48
2931103,-39.10054716,-11.971693093,229.3
2931202,-39.100622247,-13.530992633,33.96
2931301,-40.788700332,-11.85234111,818.1
2931350,-39.744517686,-17.537749881,116.83
2931400,-38.641927541,-12.301407156,114.37
2931509,-39.005812858,-11.482924631,377.69
2931608,-39.489385788,-13.601106007,214.91
2931707,-38.623101859,-12.403091901,93.79
2931806,-41.409576319,-14.972471772,495.52
2931905,-38.785948001,-10.964300169,212.61
2932002,-39.48806417,-9.8326541656,447.97
2932101,-39.66203256,-13.268089484,336.14
2932200,-39.322547405,-14.310436367,46.8
2932309,-39.522667788,-14.21146655,104.62
2932408,-42.133795548,-11.338114564,576.99
2932457,-41.33291413,-10.729271218,739.2
2932507,-39.074712887,-15.29420806,10.19
2932606,-42.658998809,-14.763242183,665.87
2932705,-39.283801878,-14.592035453,91.71
2932804,-41.09582885,-12.083317662,530.05
2932903,-39.072350247,-13.3703415,12.22
2933000,-39.464246066,-11.41248953,350.68
2933059,-40.140637083,-11.598986263,455.81
2933109,-40.318918199,-11.523979532,468.54
2933158,-40.945845931,-11.257231202,724.35
2933174,-39.393475834,-12.975312564,230.06
2933208,-38.619159746,-12.935733331,5.91
2933257,-40.084484927,-17.223934059,142.12
2933307,-40.839809537,-14.848004811,929.2
2933406,-41.16962698,-12.284250789,491.79
2933455,-43.888929519,-12.120150314,553.54
2933505,-39.479670803,-13.68858775,134.59
2933604,-42.725508001,-10.824974418,406.25
3100104,-47.39683244,-18.48756495,753.12
3100203,-45.446191417,-19.155847694,644.73
3100302,-42.480989986,-20.301445283,589.83
3100401,-43.148238901,-20.360408931,492.79
3100500,-42.546210879,-19.076712893,473.7
3100609,-42.38964323,-17.991053049,432.44
3100708,-48.108076774,-20.059312413,531.44
3100807,-45.389465343,-20.937432202,840.8
3100906,-40.935227939,-17.082304319,260.42
3101003,-41.4587883,-15.745319945,735.65
3101102,-41.073327462,-19.491950149,0
3101201,-44.602824464,-21.975896655,979.43
3101300,-44.638098867,-22.171135664,1115.51
3101409,-46.611602573,-22.199764481,992.1
3101508,-42.695946602,-21.876803711,149.02
3101607,-45.948918199,-21.428178122,877.33
3101631,-43.773889952,-21.139423464,1066.11
3101706,-40.697651183,-16.180616174,197.36
3101805,-41.989129111,-18.98683125,192.6
3101904,-46.389482534,-20.861854655,870.14
3102001,-46.145320561,-21.255869951,847.04
3102050,-41.87308374,-20.44436112,958.77
3102100,-43.4188706,-21.022146147,813.84
3102209,-41.726442273,-19.414469686,393.1
3102308,-43.066083238,-20.114763482,572.64
3102407,-43.366084343,-18.73359302,671.94
3102506,-42.807202153,-20.510066687,583.09
3102605,-46.575583,-22.072807344,878.9
3102704,-41.496410368,-15.965175841,727.44
3102803,-44.317699037,-21.736968198,956.2
3102852,-42.266450489,-17.727789832,864.33
3102902,-43.755641009,-21.318580369,1059.33
3103009,-42.869545208,-19.65146667,445.46
3103108,-42.10934265,-21.018232058,331.82
3103207,-44.246923712,-19.200363859,715.8
3103306,-43.381556238,-21.339268736,596.37
3103405,-42.064206549,-16.851781395,317.43
3103504,-48.191605379,-18.648269526,925.12
3103603,-44.246954248,-21.916104228,1073.77
3103702,-42.526273099,-20.665661731,905.2
3103751,-49.190086644,-18.44190937,447.86
3103801,-46.154597768,-19.033855287,1020.07
3103900,-45.166702278,-19.94678534,799.13
3104007,-46.94000989,-19.591329802,989.59
3104106,-46.94435413,-21.360181475,723.5
3104205,-45.543631871,-20.282563119,724.57
3104304,-46.146559466,-21.358382357,823.63
3104403,-42.836446767,-21.607554506,273.2
3104452,-42.559231054,-17.867762938,833.46
3104502,-46.107752136,-15.921771694,507.05
3104601,-42.859644314,-21.31120385,309.99
3104700,-41.110558389,-18.045919809,269.36
3104809,-44.275218842,-18.112548103,538.75
3104908,-44.890370662,-21.957610807,889.35
3105004,-43.957040641,-19.286437304,645.2
3105103,-45.979044812,-20.011891691,684.93
3105202,-40.55888642,-15.884976979,260.06
3105301,-46.385262984,-21.724868544,943.48
3105400,-43.484882469,-19.935847434,749.8
3105509,-42.239146579,-21.247882344,199.61
3105608,-43.776193316,-21.224915384,1129.88
3105707,-43.037196711,-20.283635898,418.51
3105905,-43.975381124,-21.17628699,924.62
3106002,-43.096932266,-19.825846763,645.21
3106101,-43.415720767,-21.950131302,496.75
3106200,-43.926453173,-19.937524293,937.52
3106309,-42.4872826,-19.22464499,262.22
3106408,-44.028527654,-20.406657871,818.67
3106507,-42.461353774,-16.950301755,413.84
3106606,-40.57224585,-17.060962812,246.82
3106655,-41.746785089,-15.610783651,693.24
3106705,-44.197551103,-19.96537924,816.1
3106804,-43.756574827,-21.608747484,773.96
3106903,-43.062047262,-21.72210512,627.47
3107000,-45.504651716,-18.78475166,626.89
3107109,-45.56440893,-21.090531079,783.34
3107208,-44.39730576,-22.169608467,1186.55
3107307,-43.814443571,-17.112104733,704.71
3107406,-45.254115198,-19.73759633,744.99
3107505,-44.18937445,-21.945899784,1110.61
3107604,-46.52354361,-21.01726931,983.65
3107703,-43.47351492,-19.704137273,691.89
3107802,-42.315726552,-19.824472039,539.17
3107901,-46.1478822,-22.476836828,1378.7
